502006,153214,Natal Pires Fernandes,COMPENSADO EM MADEIRA,Chapa de MDF de 2.75mt X 1.83 X 1.5 cm Brnco TX,10,PEcA,998.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,LAMINADO MADEIRA,Chapa de laminado plastico ( formica) branca.,25,PEcA,1425.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,1124.90,1124.90,0,21.05,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,LAMINADO MADEIRA,Chapa de laminado plastico (formica) branco texturado.,5,PEcA,208.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,LAMINADO MADEIRA,Chapa de laminado plastico (formica) post-formi.,5,PEcA,286.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,CHAPA DE VIDRO,CHAPA DE VIDRO. MATERIAL VIDRO. COR INCOLOR. ESPESSURA 5 MM. CARACTERISTICAS ADICIONAIS CRISTAL LISO,8,UNIDADE,1656.00,Cancelado por inexistencia de proposta,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,CIMENTO PORTLAND,CIMENTO PORTLAND. MATERIAL CLINKER. TIPO COMUM,100,SACO 50.00 KG,1200.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,1370.00,1200.00,12.40,-14.16,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,COLA,COLA. COMPOSICAO RESINA SINTETICA E NATURAL/ADITIVO/ACETATO ETILA/. COR INCOLOR. APLICACAO ESPUMA/CARPETE/FORRACAO/LAMINAD/FORMICA. CARACTERISTICAS ADICIONAIS TIPO ADESIVO AMAZONAS AM 01/ESPECIAL. TIPO PASTOSA,6,GALAO 3.60 L,187.80,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,161.20,161.20,0,14.16,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,JOGO CHAVE,JOGO CHAVE. MATERIAL ACO CROMO VANADIO. TIPO SOQUETE. QUANTIDADE PECAS 16. APLICACAO CONSERTOS EM GERAL. COMPONENTES 3/16 . 7/32 . 1/4 . 9/32 . 5/16 . 1132 . 3/8  .. TRATAMENTO SUPERFICIAL PONTA FOSFATIZADO. CARACTERISTICAS ADICIONAIS ESTOJO PLASTICO. PAREDE FINA. ACABAMENTO SUPERFICIAL NIQUELADO E CROMADO,1,JOGO,245.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,200.55,200.55,0,18.14,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,CUMEEIRA,Cumieiras para telha de 6mm 10 graus.,15,UNIDADE,292.20,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,292.20,292.20,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,CUMEEIRA,Cumieira para telha de 6mm 15 graus,40,UNIDADE,779.20,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,779.20,779.20,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,CUMEEIRA,Cumieira para telha de 6mm 20 graus,20,UNIDADE,389.60,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,389.60,389.60,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,ELETRODO SOLDA,Eletroudo para solda eletrica 2.5mm,60,KILO,540.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,408.00,408.00,0,24.44,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,ELETRODO SOLDA,Eletrodo para solda eletrica 1.5mm.,20,KILO,160.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,ENGATE HIDRAULICO,ENGATE HIDRAULICO. MATERIAL METAL. TRATAMENTO SUPERFICIAL CROMADO. BITOLA 1/2 POL. COMPRIMENTO 40 CM. APLICACAO REDE AGUA QUENTE,30,UNIDADE,120.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,59.00,59.00,0,50.83,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,ESCADA,Escada de abrir com 8 degraus de 1a qualidade.,2,UNIDADE,198.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,208.00,198.00,4.80,-5.05,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,FACA,Faca para rocadeira costal FS 160.,5,UNIDADE,100.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,100.00,100.00,0,0,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,FECHADURA,Fechadura para uso em metalon de 1a linha ref. 460 IX.,10,UNIDADE,295.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,285.00,285.00,0,3.38,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,FECHADURA,Fechadura inox externa 40mm ref. 725/01 ( primeira linha ),30,UNIDADE,4743.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,774.00,774.00,0,83.68,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,FERRO-GUSA CONSTRUCAO CIVIL,FERRO-GUSA CONSTRUCAO CIVIL. TIPO CA-50. DIAMETRO 5/16 POL,20,BARRA 12.00 M,336.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,336.00,336.00,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,FERRO-GUSA CONSTRUCAO CIVIL,FERRO-GUSA CONSTRUCAO CIVIL. TIPO CA-50. DIAMETRO 3/8 POL,10,BARRA 12.00 M,250.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,250.00,250.00,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,FERRO-GUSA CONSTRUCAO CIVIL,FERRO-GUSA CONSTRUCAO CIVIL. TIPO CA-50. DIAMETRO 1/4 POL,10,BARRA 12.00 M,110.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,112.00,112.00,0,-1.81,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,LAMINA SERRA MANUAL,Lamina de aco ( segueta ).,100,UNIDADE,430.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,239.00,239.00,0,44.41,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,LIXA,LIXA. MATERIAL CARBURETO SILICIO. TIPO LIXA PANO. APRESENTACAO CINTA. TIPO GRAO 50. COMPRIMENTO 1.50 MM. LARGURA 120 MM,50,METRO,10.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,LIXA,LIXA. MATERIAL CARBURETO SILICIO. TIPO LIXA PANO. APRESENTACAO CINTA. TIPO GRAO 100. COMPRIMENTO 45700 MM. LARGURA 1200 MM,50,METRO,9.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,LUVA CONEXAO,Luva azul bucha de latao 20mm X 1/2.,10,UNIDADE,25.60,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,16.40,16.40,0,35.93,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,LUVA CONEXAO,Luva galvanizada de 1/2.,8,UNIDADE,23.20,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,10.40,10.40,0,55.17,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,MANGUEIRA JARDIM,MANGUEIRA JARDIM. MATERIAL PVC-TRACADO EM NAILON. DIAMETRO 1/2 POL. ESPESSURA 2 MM. PRESSAO MAXIMA 6 BAR.. COMPRIMENTO 25 M. COR AZUL. CARACTERISTICAS ADICIONAIS COM ENGATE ROSQUEADOR,1,ROLO 50.00 M,110.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,55.00,55.00,0,50,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,MANGUEIRA HIDRAULICA,Mangueira preta 3/4 para construcao civil.,60,METRO,66.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,38.40,38.40,0,41.81,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,MASSA CORRIDA,Massa acrilica. lata de 18 litros.,2,LATA,119.70,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,101.50,101.50,0,15.20,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,MASSA CORRIDA,Massa corrida PVA. lata de 18 litros.,4,LATA,144.40,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,106.30,106.30,0,26.38,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,MASSA DE FIXAR VIDRO,Massa para assentar vidros.,20,KILO,60.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,54.00,54.00,0,10,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,MASSA PLASTICA,MASSA PLASTICA. COMPOSICAO BASICA OXIDO DE FERRO. OXIDO DE ZINCO. SILICATO MAGNESIO. CARACTERISTICAS ADICIONAIS COM CATALISADOR. APLICACAO VEDACAO/ COLAGEM DE CERAMICAS,5,LATA 400.00 G,27.50,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,16.40,16.40,0,40.36,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,TUBO METALON,TUBO METALON. FORMATO RETANGULAR. ESPESSURA CHAPA 16/ 1.59 MM. SECAO 50 X 30 MM. APLICACAO ESTRUTURAS METALICAS EM GERAL/PORTAS E PORTOES,20,BARRA 6.00 M,700.00,Aceito e Habilitado,MULTIACOS & METAIS IND. E COMERCIO LTDA,760.00,760.00,0,-8.57,04.384.700/0001-88
502006,153214,Natal Pires Fernandes,TUBO METALON,TUBO METALON. FORMATO QUADRANGULAR. ESPESSURA CHAPA 1.2 MM. SECAO 30 X 30 MM. APLICACAO ESTRUTURAS METALICAS EM GERAL/PORTAS E PORTOES,20,BARRA 6.00 M,520.00,Aceito e Habilitado,MULTIACOS & METAIS IND. E COMERCIO LTDA,550.00,550.00,0,-5.76,04.384.700/0001-88
502006,153214,Natal Pires Fernandes,METRO DOBRAVEL,METRO DOBRAVEL. MATERIAL MADEIRA. TIPO GRADUACAO SIMPLES. COMPRIMENTO 1 M. TIPO SISTEMA MEDICAO DECIMAL,10,PECA 1.00 UN,80.40,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,44.68,44.68,0,44.42,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,NIPLE TUBO CONDUCAO METALICA,NIPLE TUBO CONDUCAO METALICA. MATERIAL FERRO FUNDIDO MALEAVEL. TIPO DUPLO SEXTAVADO. DIAMETRO NOMINAL 1/2 POL. CLASSE PRESSAO 10. TIPO EXTREMIDADES ROSCADAS BSP. TRATAMENTO SUPERFICIAL ZINCAGEM POR IMERSAO A QUENTE. NORMAS TECNICAS ABNT PB-110,10,UNIDADE,12.20,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,11.80,11.80,0,3.27,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,PARAFUSO AUTO-ATARRAXANTE,Parafuso Mito Fix 5 X 60 AL VA ML FH caixa com 200 unidade.,3,CAIXA,51.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,55.80,52.95,5.10,-9.41,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,PARAFUSO COM PORCA,PARAFUSO COM PORCA. MATERIAL ACO. TIPO CABECA FRANCESA. DIAMETRO 3/16 POL. COMPRIMENTO 2 POL. CARACTERISTICAS ADICIONAIS SEM ARRUELA,100,UNIDADE,92.40,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,22.00,22.00,0,76.19,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,PARAFUSO COM PORCA,Parafuso 3/8 X 1  rosca P_S 5_P 10x25 cabeca sextavada com arruela de pressao cx com 10 unidade.,3,CAIXA,105.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,99.90,99.90,0,4.85,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,PENEIRA,Peneira Farinha,2,UNIDADE,19.44,Cancelado por inexistencia de proposta,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,PORTA,Porta laminada de curupixa de 1o linha medindo 2.10 x 0.70.,5,UNIDADE,340.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,270.45,270.45,0,20.45,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,PORTA,Porta laminada de curupixa de 1a linha medindo 2.10 x 0.80.,10,UNIDADE,680.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,540.90,540.90,0,20.45,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,PORTA,Porta laminada de curupixa de 1a linha medindo 2.10 x 0.90.,15,UNIDADE,1020.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,1194.00,1020.00,14.57,-17.05,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,PREGO COM CABECA,PREGO COM CABECA. MATERIAL ARAME PARA PREGO. TIPO CABECA CONICA AXADREZADA. TIPO CORPO LISO. TIPO PONTA DIAMANTE. ACABAMENTO SUPERFICIAL POLIDO. BITOLA 15X 15,8,QUILOGRAMA,47.36,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,45.00,45.00,0,4.98,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,PREGO SEM CABECA,PREGO SEM CABECA. MATERIAL ARAME PARA PREGO. TIPO CABECA CONICA AXADREZADA. TIPO CORPO LISO. TIPO PONTA DIAMANTE. ACABAMENTO SUPERFICIAL POLIDO. BITOLA 13X 15,3,QUILOGRAMA,22.80,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,20.40,20.40,0,10.52,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,PREGO SEM CABECA,PREGO SEM CABECA. MATERIAL ARAME PARA PREGO. TIPO CABECA CONICA LISA. TIPO CORPO LISO. TIPO PONTA DIAMANTE. ACABAMENTO SUPERFICIAL POLIDO. BITOLA 13 X 18,3,QUILOGRAMA,19.26,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,20.40,20.40,0,-5.91,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,REGULADOR GAS,Registro para gas de Alta Pressao.,6,UNIDADE,60.00,Cancelado por inexistencia de proposta,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,REGULADOR GAS,Registro para gas domestico de baixa pressao.,6,UNIDADE,120.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,90.00,90.00,0,25,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,ROLO PINTURA PREDIAL,ROLO PINTURA PREDIAL. MATERIAL LA DE CARNEIRO. MATERIAL TUBO PLASTICO. APLICACAO SUPERFICIE LISA/LATEX E ACRILICA. COMPRIMENTO 23 CM. MATERIAL CABO PLASTICO RESISTENTE,10,UNIDADE,166.70,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,69.70,69.70,0,58.18,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,TABUA MADEIRA,Tabua de cedriu ou cambara 5.00 mts x 30 cm x 2.5 cm.,300,METRO,1590.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,MADEIRA CONSTRUCAO,MADEIRA CONSTRUCAO. TIPO MADEIRA ANGELIM PEDRA. FORMATO VIGOTA. COMPRIMENTO 4 M. LARGURA 10 CM. ESPESSURA 5 CM. CARACTERISTICAS ADICIONAIS COM TRATAMENTO. ACABAMENTO APLAINADA. APLICACAO MARCENARIA,100,METRO,520.00,Cancelado na aceitacao,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,TELHA AMIANTO,Telha de amianto 6mm x 2.44.,30,UNIDADE,745.80,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,745.80,745.80,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,TELHA AMIANTO,Telha de amianto 6mm x 1.83.,30,UNIDADE,570.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,570.00,570.00,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,TELHA AMIANTO,Telha de amianto 6mm x 1.53.,30,UNIDADE,480.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,480.00,480.00,0,0,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,TIJOLO,Tijolo vazado com 8 furos medindo 20x25.,5.00,UNIDADE,1800.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,1950.00,1800.00,7.69,-8.33,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,TIJOLO,Tijulinho de barro de 1a qualidade.,3.00,UNIDADE,480.00,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,540.00,480.00,11.11,-12.5,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,TINTA ACRILICA,Tinta acrilica latex. fosca aveludada. exterior-interior. alto rendimento: 150 a 200m2 em reboco. 175 a 250m2 repintura e 200 a 250m2 em massa por de mao.secagem entre de mao de 4 horas. composicao basica:emulsao acrilica modificada .pigmentos ativos e inetes. calescentes. espessantes. microbicidas nao metalicos. outros aditivose agua. atenda a norma NBR17702 de 04/1992 da ABNT. lata de 18 litros. cor areia. coral. suvinil ou similar.,30,LATA,3810.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,2199.90,2199.90,0,42.25,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,TINTA ACRILICA,Tinta acrilica latex. fosca aveludada. exterior-interior. alto rendimento: 15 a 200m2 em reboco. 175 a 250m2 repintura e 200 a 250m2 em massa por de mao.s cagem entre de mao de 4 horas. composicao basica:emulsao acrilica modificada pigmentos ativos e inetes. calescentes. espessantes. microbicidas nao metalic s. outros aditivose agua. atenda a norma NBR17702 de 04/1992 da ABNT. lata de 18 litros. cor branco gelo. coral. suvenil ou similar.,20,LATA,2540.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,1399.80,1399.80,0,44.88,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,TINTA ESMALTE,Tinta esmalte sintetico cor branco gelo. galao de 3.6 litros.,4,GALOA,158.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,105.20,105.20,0,33.41,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,TINTA ESMALTE,Tinta Esmalte sintetico cor carmuca. galao de 3.6 litros.,20,GALaO,790.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,532.00,532.00,0,32.65,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,BOIA CAIXA D AGUA,Torneira boia corpo de latao boia em latao PVC 1/2.,15,UNIDADE,345.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,168.00,168.00,0,51.30,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,BOIA CAIXA D AGUA,Torneira boia corpo de latao boia em latao PVC 3/4.,15,UNIDADE,345.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,168.00,168.00,0,51.30,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,TORNEIRA,Torneira para lavatorio referencia 1190 C-50 de 1/2,30,UNIDADE,1463.10,Aceito e Habilitado,SUL AR E AGUA EQUIPAMENTOS LTDA,1032.50,1032.50,0,29.43,80.706.492/0001-74
502006,153214,Natal Pires Fernandes,TRINCHA,Trincha (pincel) comum para pintura predial de 2. 1/2 pol.,20,UNIDADE,98.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,39.00,39.00,0,60.20,02.520.586/0001-40
502006,153214,Natal Pires Fernandes,TRINCHA,Trincha (pincel) comum para pintura predial de 2 pol.,20,UNIDADE,82.00,Aceito e Habilitado,COMERCIAL BARACUI & SANTOS LTDA,37.90,37.90,0,53.78,02.203.356/0001-58
502006,153214,Natal Pires Fernandes,TUBO HIDRAULICO,TUBO HIDRAULICO. MATERIAL PVC RIGIDO. DIAMETRO 40 MM. TIPO CLASSE A. APLICACAOESGOTO,5,TUBO 6.00 M,82.05,Aceito e Habilitado,BASECAL MATERIAIS P/CONSTRUCAO LTDA,53.80,53.80,0,34.43,05.822.322/0001-30
502006,153214,Natal Pires Fernandes,VALVULA,Valvula Pedalmatic cromada ( Para uso na agroindustria ) de 1a linha.,2,UNIDADE,637.40,Cancelado por inexistencia de proposta,N/A,N/A,N/A,N/A,N/A,N/A
502006,153214,Natal Pires Fernandes,VASO SANITARIO,Vaso sanitario branco nos padroes de qualidade/garantia.,5,UNIDADE,214.00,Aceito e Habilitado,CASA DAS FERRAMENTAS DE ARAGUARI LTDA,273.00,214.00,21.61,-27.57,02.520.586/0001-40
